Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,Q2 2023,Q3 2023,Q3 2023 chg,Q4 2023,Q4 2023 chg,Q1 2024,Q1 2024 chg,Q2 2024,Q2 2024 chg,Q3 2024,Q3 2024 chg,Q4 2024,Q4 2024 chg,Q1 2025,Q1 2025 chg,Q2 2025,Q2 2025 chg,Q3 2025,Q3 2025 chg,Q4 2025,Q4 2025 chg,Q1 2026,Q1 2026 chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
OWL,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2026,,,,,,,,3171.667,,3289.875,+3.7%,3377.583,+2.7%,3393.667,+0.5%,3309.714,-2.5%,3254.214,-1.7%,3155.938,-3.0%,2961.385,-6.2%,8.45,,-12.7%,-43.4%,-47.3%,-46.9%
OWL,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2027,,,,,,,,,,,,3823.0,,3876.143,+1.4%,3840.429,-0.9%,3819.286,-0.6%,3657.071,-4.2%,3402.923,-6.9%,8.45,,-12.2%,-43.4%,-47.3%,-46.9%
OWL,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2028,,,,,,,,,,,,,,,,,,4588.0,,4168.667,-9.1%,3650.5,-12.4%,8.45,,,-43.4%,-47.3%,-46.9%
CG,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2025,,,,,,,,4801.545,,4499.667,-6.3%,4470.667,-0.6%,4451.417,-0.4%,3915.923,-12.0%,4155.545,+6.1%,3889.111,-6.4%,3851.0,-1.0%,46.87,,-13.5%,-20.7%,-28.6%,+30.6%
CG,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2026,,,,,,,,5073.0,,4949.538,-2.4%,4819.857,-2.6%,4982.5,+3.4%,4587.083,-7.9%,4738.833,+3.3%,4583.727,-3.3%,4651.125,+1.5%,46.87,,-6.7%,-20.7%,-28.6%,+30.6%
CG,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2027,,,,,,,,6199.0,,5430.0,-12.4%,5253.75,-3.2%,5488.571,+4.5%,4792.333,-12.7%,5045.125,+5.3%,4938.1,-2.1%,5366.625,+8.7%,46.87,,-2.2%,-20.7%,-28.6%,+30.6%
CG,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2028,,,,,,,,7062.0,,6320.0,-10.5%,6547.0,+3.6%,5525.0,-15.6%,5545.0,+0.4%,5727.0,+3.3%,5537.0,-3.3%,5884.667,+6.3%,46.87,,+6.5%,-20.7%,-28.6%,+30.6%
BN,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2025,,,,,,,,124765.0,,105073.0,-15.8%,105073.0,+0.0%,6800.0,-93.5%,10266.0,+51.0%,54489.5,+430.8%,65025.5,+19.3%,65025.5,+0.0%,40.76,,+856.3%,-11.2%,-17.1%,+32.2%
BN,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2026,,,,,,,,,,,,,,48483.0,,31670.0,-34.7%,71265.0,+125.0%,7480.0,-89.5%,46822.0,+526.0%,40.76,,-3.4%,-11.2%,-17.1%,+32.2%
BN,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2027,,,,,,,,,,,,,,8793.0,,8795.0,+0.0%,8957.0,+1.8%,8669.0,-3.2%,8849.0,+2.1%,40.76,,+0.6%,-11.2%,-17.1%,+32.2%
BN,Extended,Uncategorized,Financials,Financial Services,,Dec,Revenue,CY2028,,,,,,,,,,,,,,,,,,,,,,10604.0,,40.76,,,-11.2%,-17.1%,+32.2%
CRM,Extended,Uncategorized,Information Technology,Software & Services,,Jan,Revenue,CY2025,,,,,,,,41322.622,,41254.556,-0.2%,41407.255,+0.4%,40839.86,-1.4%,41200.907,+0.9%,41249.063,+0.1%,41492.096,+0.6%,41490.314,-0.0%,185.03,,+1.6%,-30.2%,-29.6%,-23.1%
CRM,Extended,Uncategorized,Information Technology,Software & Services,,Jan,Revenue,CY2026,,,,,,,,45355.091,,45026.846,-0.7%,45457.029,+1.0%,44671.54,-1.7%,44943.037,+0.6%,44973.229,+0.1%,46052.4,+2.4%,46121.82,+0.2%,185.03,,+3.2%,-30.2%,-29.6%,-23.1%
CRM,Extended,Uncategorized,Information Technology,Software & Services,,Jan,Revenue,CY2027,,,,,,,,50168.0,,50151.2,-0.0%,50270.833,+0.2%,49287.05,-2.0%,49396.84,+0.2%,49212.385,-0.4%,50475.914,+2.6%,50514.333,+0.1%,185.03,,+2.5%,-30.2%,-29.6%,-23.1%
CRM,Extended,Uncategorized,Information Technology,Software & Services,,Jan,Revenue,CY2028,,,,,,,,54856.333,,54408.75,-0.8%,54675.5,+0.5%,53700.8,-1.8%,55092.125,+2.6%,55611.333,+0.9%,55092.667,-0.9%,55666.722,+1.0%,185.03,,+3.7%,-30.2%,-29.6%,-23.1%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,,Jan,Revenue,CY2025,,,,,,,,9677.788,,9587.882,-0.9%,9522.121,-0.7%,9504.645,-0.2%,9502.071,-0.0%,9515.536,+0.1%,9543.9,+0.3%,9543.892,-0.0%,129.72,,+0.4%,-39.6%,-38.3%,-40.3%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,,Jan,Revenue,CY2026,,,,,,,,11268.467,,10953.8,-2.8%,10837.296,-1.1%,10798.686,-0.4%,10755.289,-0.4%,10714.553,-0.4%,10710.639,-0.0%,10652.541,-0.5%,129.72,,-1.4%,-39.6%,-38.3%,-40.3%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,,Jan,Revenue,CY2027,,,,,,,,12983.5,,12450.5,-4.1%,12270.857,-1.4%,12202.133,-0.6%,12138.563,-0.5%,12044.0,-0.8%,12013.167,-0.3%,11859.568,-1.3%,129.72,,-2.8%,-39.6%,-38.3%,-40.3%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,,Jan,Revenue,CY2028,,,,,,,,14655.8,,12375.0,-15.6%,13843.0,+11.9%,13774.167,-0.5%,13533.167,-1.7%,13508.125,-0.2%,13485.571,-0.2%,13073.133,-3.1%,129.72,,-5.1%,-39.6%,-38.3%,-40.3%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,,Dec,Revenue,CY2025,,,,,,,,10295.841,,10441.283,+1.4%,10837.771,+3.8%,10956.604,+1.1%,10900.766,-0.5%,11279.98,+3.5%,11473.12,+1.7%,11475.0,+0.0%,118.8,,+4.7%,-26.2%,-29.5%,+54.5%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,,Dec,Revenue,CY2026,,,,,,,,12425.6,,12629.269,+1.6%,13104.333,+3.8%,13394.125,+2.2%,13106.149,-2.2%,13826.68,+5.5%,14223.163,+2.9%,14661.098,+3.1%,118.8,,+9.5%,-26.2%,-29.5%,+54.5%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,,Dec,Revenue,CY2027,,,,,,,,14949.167,,15065.0,+0.8%,16387.5,+8.8%,16772.565,+2.3%,15970.783,-4.8%,17015.69,+6.5%,17454.029,+2.6%,18131.458,+3.9%,118.8,,+8.1%,-26.2%,-29.5%,+54.5%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,,Dec,Revenue,CY2028,,,,,,,,17961.125,,17751.143,-1.2%,19620.5,+10.5%,21533.727,+9.8%,19306.778,-10.3%,20946.909,+8.5%,21533.273,+2.8%,22613.375,+5.0%,118.8,,+5.0%,-26.2%,-29.5%,+54.5%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,,Jul,Revenue,CY2025,,,,,,,,1093.938,,1146.813,+4.8%,1162.357,+1.4%,1170.933,+0.7%,1183.8,+1.1%,1183.867,+0.0%,,,,,147.83,,+3.2%,-26.5%,-21.4%,-15.2%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,,Jul,Revenue,CY2026,,,,,,,,1244.231,,1303.875,+4.8%,1329.786,+2.0%,1336.438,+0.5%,1355.4,+1.4%,1399.857,+3.3%,1413.933,+1.0%,1445.643,+2.2%,147.83,,+8.2%,-26.5%,-21.4%,-15.2%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,,Jul,Revenue,CY2027,,,,,,,,1423.0,,1498.857,+5.3%,1532.375,+2.2%,1536.167,+0.2%,1559.667,+1.5%,1608.077,+3.1%,1632.8,+1.5%,1677.0,+2.7%,147.83,,+9.2%,-26.5%,-21.4%,-15.2%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,,Jul,Revenue,CY2028,,,,,,,,1594.0,,1742.0,+9.3%,1748.333,+0.4%,1763.0,+0.8%,1810.5,+2.7%,1875.167,+3.6%,1882.333,+0.4%,1932.462,+2.7%,147.83,,+9.6%,-26.5%,-21.4%,-15.2%
NOW,Extended,Uncategorized,Information Technology,Software & Services,,Dec,Revenue,CY2025,,,,,,,,13154.611,,13163.171,+0.1%,13254.45,+0.7%,13040.3,-1.6%,13020.024,-0.2%,13180.205,+1.2%,13242.767,+0.5%,13242.163,-0.0%,102.42,,+1.5%,-33.1%,-31.2%,-29.0%
NOW,Extended,Uncategorized,Information Technology,Software & Services,,Dec,Revenue,CY2026,,,,,,,,15407.0,,15797.552,+2.5%,15931.189,+0.8%,15603.2,-2.1%,15464.357,-0.9%,15626.786,+1.1%,15704.744,+0.5%,15981.442,+1.8%,102.42,,+2.4%,-33.1%,-31.2%,-29.0%
NOW,Extended,Uncategorized,Information Technology,Software & Services,,Dec,Revenue,CY2027,,,,,,,,18332.5,,18499.0,+0.9%,18748.556,+1.3%,18739.714,-0.0%,18375.615,-1.9%,18575.032,+1.1%,18590.816,+0.1%,18934.628,+1.8%,102.42,,+1.0%,-33.1%,-31.2%,-29.0%
NOW,Extended,Uncategorized,Information Technology,Software & Services,,Dec,Revenue,CY2028,,,,,,,,21595.333,,21738.429,+0.7%,22053.75,+1.5%,22050.444,-0.0%,21734.7,-1.4%,21950.909,+1.0%,21757.556,-0.9%,22515.727,+3.5%,102.42,,+2.1%,-33.1%,-31.2%,-29.0%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,183889.8,,185612.111,+0.9%,189200.471,+1.9%,192987.667,+2.0%,194412.526,+0.7%,196668.067,+1.2%,197446.438,+0.4%,197455.933,+0.0%,302.61,,+2.3%,-13.7%,-18.5%,-29.4%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,197703.357,,200307.929,+1.3%,204708.375,+2.2%,207576.529,+1.4%,208084.167,+0.2%,197549.059,-5.1%,204428.333,+3.5%,192548.842,-5.8%,302.61,,-7.2%,-13.7%,-18.5%,-29.4%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,219428.5,,222949.0,+1.6%,232019.0,+4.1%,226297.667,-2.5%,224414.75,-0.8%,219829.333,-2.0%,213875.444,-2.7%,197359.737,-7.7%,302.61,,-12.8%,-13.7%,-18.5%,-29.4%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,229439.667,,231812.667,+1.0%,238326.0,+2.8%,246106.25,+3.3%,246232.6,+0.1%,229789.0,-6.7%,222568.333,-3.1%,207070.0,-7.0%,302.61,,-15.9%,-13.7%,-18.5%,-29.4%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,,Jan,Revenue,CY2025,,,,,,,,703211.97,,706506.694,+0.5%,709156.111,+0.4%,705668.541,-0.5%,705290.622,-0.1%,709739.588,+0.6%,713003.953,+0.5%,712992.0,-0.0%,126.79,,+1.0%,+13.8%,+10.9%,+52.4%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,,Jan,Revenue,CY2026,,,,,,,,733127.4,,735911.35,+0.4%,741277.0,+0.7%,737432.0,-0.5%,737499.083,+0.0%,743502.588,+0.8%,748284.976,+0.6%,748261.351,-0.0%,126.79,,+1.5%,+13.8%,+10.9%,+52.4%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,,Jan,Revenue,CY2027,,,,,,,,772359.0,,775611.4,+0.4%,780995.375,+0.7%,772261.6,-1.1%,773971.227,+0.2%,776618.87,+0.3%,783796.156,+0.9%,784021.857,+0.0%,126.79,,+1.5%,+13.8%,+10.9%,+52.4%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,,Jan,Revenue,CY2028,,,,,,,,800642.75,,808601.25,+1.0%,818361.4,+1.2%,806636.429,-1.4%,813260.143,+0.8%,815469.0,+0.3%,828191.154,+1.6%,822701.15,-0.7%,126.79,,+2.0%,+13.8%,+10.9%,+52.4%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,,Dec,Revenue,CY2025,,,,,,,,40100.6,,39712.938,-1.0%,38934.75,-2.0%,38683.538,-0.6%,37637.4,-2.7%,37542.6,-0.3%,37870.0,+0.9%,37722.143,-0.4%,257.57,,-2.5%,-22.5%,-21.2%,-8.7%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,,Dec,Revenue,CY2026,,,,,,,,45213.333,,43210.545,-4.4%,42163.545,-2.4%,41697.0,-1.1%,39714.2,-4.8%,39270.667,-1.1%,39454.467,+0.5%,38772.563,-1.7%,257.57,,-7.0%,-22.5%,-21.2%,-8.7%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,,Dec,Revenue,CY2027,,,,,,,,41866.5,,45373.333,+8.4%,44717.667,-1.4%,46338.167,+3.6%,43014.286,-7.2%,42238.375,-1.8%,41651.222,-1.4%,40257.5,-3.3%,257.57,,-13.1%,-22.5%,-21.2%,-8.7%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,,Dec,Revenue,CY2028,,,,,,,,43020.0,,47139.667,+9.6%,46770.333,-0.8%,45396.667,-2.9%,43744.0,-3.6%,42680.333,-2.4%,42021.5,-1.5%,42968.556,+2.3%,257.57,,-5.3%,-22.5%,-21.2%,-8.7%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,247408.318,,248595.2,+0.5%,250881.368,+0.9%,252540.15,+0.7%,256733.591,+1.7%,266218.684,+3.7%,270806.619,+1.7%,270646.75,-0.1%,275.69,,+7.2%,+0.2%,-3.2%,-14.5%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,262366.765,,263480.0,+0.4%,265390.647,+0.7%,264565.273,-0.3%,267627.091,+1.2%,278413.263,+4.0%,284342.1,+2.1%,283023.263,-0.5%,275.69,,+7.0%,+0.2%,-3.2%,-14.5%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,274791.2,,278192.0,+1.2%,278783.2,+0.2%,278970.0,+0.1%,282296.143,+1.2%,295954.333,+4.8%,301737.6,+2.0%,299430.842,-0.8%,275.69,,+7.3%,+0.2%,-3.2%,-14.5%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,294067.0,,300093.0,+2.0%,301783.75,+0.6%,298347.857,-1.1%,303137.571,+1.6%,316381.333,+4.4%,321810.25,+1.7%,317104.25,-1.5%,275.69,,+6.3%,+0.2%,-3.2%,-14.5%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,21286.056,,21593.444,+1.4%,21186.824,-1.9%,20865.632,-1.5%,20894.9,+0.1%,21114.0,+1.0%,21240.227,+0.6%,21243.318,+0.0%,190.28,,+1.8%,-4.2%,-8.6%,+58.1%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,22445.929,,22602.4,+0.7%,22248.6,-1.6%,21916.579,-1.5%,21915.25,-0.0%,22023.409,+0.5%,22168.619,+0.7%,22026.636,-0.6%,190.28,,+0.5%,-4.2%,-8.6%,+58.1%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,24036.25,,23883.25,-0.6%,23638.5,-1.0%,22937.222,-3.0%,23041.182,+0.5%,23121.188,+0.3%,23240.0,+0.5%,22403.143,-3.6%,190.28,,-2.3%,-4.2%,-8.6%,+58.1%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,25502.0,,25101.667,-1.6%,24782.0,-1.3%,23691.0,-4.4%,23246.0,-1.9%,24141.25,+3.9%,24062.25,-0.3%,23558.7,-2.1%,190.28,,-0.6%,-4.2%,-8.6%,+58.1%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,16444.353,,16587.765,+0.9%,16705.933,+0.7%,17137.294,+2.6%,17132.053,-0.0%,17184.35,+0.3%,17387.056,+1.2%,17386.333,-0.0%,181.33,,+1.5%,-16.8%,-18.2%,+3.9%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,17376.0,,17514.857,+0.8%,17656.857,+0.8%,18089.625,+2.5%,18078.222,-0.1%,18035.632,-0.2%,18264.833,+1.3%,18496.05,+1.3%,181.33,,+2.2%,-16.8%,-18.2%,+3.9%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,18113.333,,18376.0,+1.5%,18431.333,+0.3%,18952.875,+2.8%,18994.364,+0.2%,18989.667,-0.0%,19215.563,+1.2%,19445.526,+1.2%,181.33,,+2.6%,-16.8%,-18.2%,+3.9%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,19494.0,,19599.5,+0.5%,19677.0,+0.4%,19594.333,-0.4%,19674.5,+0.4%,19816.333,+0.7%,19973.667,+0.8%,20476.6,+2.5%,181.33,,+4.5%,-16.8%,-18.2%,+3.9%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,12997.444,,13126.5,+1.0%,12620.75,-3.9%,12440.0,-1.4%,12356.3,-0.7%,12417.0,+0.5%,12517.3,+0.8%,12517.3,+0.0%,2.97,,+0.6%,-4.8%,-11.1%,+21.2%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,13670.0,,13795.4,+0.9%,13161.143,-4.6%,12938.875,-1.7%,12786.444,-1.2%,12728.0,-0.5%,12669.4,-0.5%,11829.636,-6.6%,2.97,,-8.6%,-4.8%,-11.1%,+21.2%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,14537.0,,14388.0,-1.0%,14029.0,-2.5%,13526.25,-3.6%,13282.8,-1.8%,13243.4,-0.3%,13110.75,-1.0%,12001.444,-8.5%,2.97,,-11.3%,-4.8%,-11.1%,+21.2%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,15159.0,,15042.0,-0.8%,14667.0,-2.5%,14510.0,-1.1%,14143.0,-2.5%,14135.0,-0.1%,13973.5,-1.1%,12510.75,-10.5%,2.97,,-13.8%,-4.8%,-11.1%,+21.2%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,13231.125,,13266.875,+0.3%,13215.429,-0.4%,13442.625,+1.7%,13483.111,+0.3%,13444.5,-0.3%,13516.375,+0.5%,13516.375,+0.0%,150.12,,+0.5%,+32.1%,+30.9%,+0.4%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,13722.4,,13675.5,-0.3%,13682.667,+0.1%,13971.875,+2.1%,14018.667,+0.3%,13929.625,-0.6%,13919.875,-0.1%,14026.125,+0.8%,150.12,,+0.4%,+32.1%,+30.9%,+0.4%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,14441.0,,14172.25,-1.9%,14223.75,+0.4%,14623.2,+2.8%,14658.429,+0.2%,14597.429,-0.4%,14420.143,-1.2%,14456.0,+0.2%,150.12,,-1.1%,+32.1%,+30.9%,+0.4%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,15055.667,,14780.333,-1.8%,14753.667,-0.2%,15504.667,+5.1%,15562.75,+0.4%,15516.5,-0.3%,15043.0,-3.1%,15016.25,-0.2%,150.12,,-3.2%,+32.1%,+30.9%,+0.4%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,9766.471,,10194.706,+4.4%,10682.353,+4.8%,10776.353,+0.9%,10789.722,+0.1%,10861.333,+0.7%,10983.5,+1.1%,10984.556,+0.0%,198.96,,+1.9%,+14.7%,+10.3%,+21.2%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,10117.615,,10602.615,+4.8%,11083.067,+4.5%,11202.294,+1.1%,11216.222,+0.1%,11229.444,+0.1%,11373.733,+1.3%,11761.588,+3.4%,198.96,,+5.0%,+14.7%,+10.3%,+21.2%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,10415.6,,11014.0,+5.7%,11294.8,+2.5%,11640.857,+3.1%,11646.214,+0.0%,11647.308,+0.0%,11838.733,+1.6%,12221.176,+3.2%,198.96,,+5.0%,+14.7%,+10.3%,+21.2%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,10580.667,,11305.333,+6.8%,11665.75,+3.2%,12030.5,+3.1%,12029.6,-0.0%,12036.75,+0.1%,12271.333,+1.9%,12788.667,+4.2%,198.96,,+6.3%,+14.7%,+10.3%,+21.2%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,115295.2,,117670.278,+2.1%,118755.278,+0.9%,126254.353,+6.3%,126523.389,+0.2%,128299.053,+1.4%,129164.857,+0.7%,129144.714,-0.0%,182.65,,+2.3%,-28.7%,-34.7%,-28.0%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,120572.938,,125107.533,+3.8%,119965.588,-4.1%,130096.313,+8.4%,130712.667,+0.5%,134691.667,+3.0%,144275.381,+7.1%,162087.0,+12.3%,182.65,,+24.6%,-28.7%,-34.7%,-28.0%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,130762.5,,136306.333,+4.2%,127454.5,-6.5%,140526.0,+10.3%,142625.417,+1.5%,143707.929,+0.8%,155562.053,+8.2%,171247.789,+10.1%,182.65,,+21.9%,-28.7%,-34.7%,-28.0%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,136628.0,,147497.0,+8.0%,131510.0,-10.8%,151495.667,+15.2%,153189.833,+1.1%,157607.857,+2.9%,168753.286,+7.1%,183023.615,+8.5%,182.65,,+20.8%,-28.7%,-34.7%,-28.0%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,155680.75,,162162.786,+4.2%,168609.571,+4.0%,171786.643,+1.9%,180877.938,+5.3%,189814.267,+4.9%,193029.353,+1.7%,192953.625,-0.0%,35.4,,+12.3%,-14.0%,-22.6%,-42.8%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,162109.385,,168480.583,+3.9%,174006.286,+3.3%,176696.357,+1.5%,183914.375,+4.1%,189807.0,+3.2%,194128.333,+2.3%,188911.647,-2.7%,35.4,,+6.9%,-14.0%,-22.6%,-42.8%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,173110.0,,177604.0,+2.6%,184698.0,+4.0%,185132.455,+0.2%,191246.917,+3.3%,194201.923,+1.5%,197869.353,+1.9%,192046.941,-2.9%,35.4,,+3.7%,-14.0%,-22.6%,-42.8%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,187672.333,,195896.667,+4.4%,198779.667,+1.5%,194867.0,-2.0%,204172.833,+4.8%,201106.2,-1.5%,199989.286,-0.6%,200089.231,+0.0%,35.4,,+2.7%,-14.0%,-22.6%,-42.8%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2025,,,,,,,,42378.933,,42790.077,+1.0%,43527.615,+1.7%,43948.8,+1.0%,44262.467,+0.7%,44379.933,+0.3%,44898.111,+1.2%,44926.294,+0.1%,143.36,,+2.2%,-17.4%,-22.4%,-58.7%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2026,,,,,,,,45787.7,,46256.0,+1.0%,47272.167,+2.2%,47399.071,+0.3%,47748.667,+0.7%,47269.071,-1.0%,46570.176,-1.5%,44358.25,-4.7%,143.36,,-6.4%,-17.4%,-22.4%,-58.7%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2027,,,,,,,,50570.333,,49992.333,-1.1%,52057.333,+4.1%,50965.889,-2.1%,51058.667,+0.2%,50096.0,-1.9%,49866.875,-0.5%,46873.133,-6.0%,143.36,,-8.0%,-17.4%,-22.4%,-58.7%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,,Dec,Revenue,CY2028,,,,,,,,54015.0,,53588.5,-0.8%,55440.0,+3.5%,53576.667,-3.4%,54677.25,+2.1%,53126.0,-2.8%,52334.8,-1.5%,49270.091,-5.9%,143.36,,-8.0%,-17.4%,-22.4%,-58.7%
PINS,Extended,Internet,Communication Services,Media & Entertainment,,Dec,Revenue,CY2025,,,,,,,,4293.179,,4235.97,-1.3%,4193.147,-1.0%,4228.086,+0.8%,4148.946,-1.9%,4237.053,+2.1%,4232.194,-0.1%,4232.914,+0.0%,18.25,,+0.1%,-29.5%,-32.6%,-29.2%
PINS,Extended,Internet,Communication Services,Media & Entertainment,,Dec,Revenue,CY2026,,,,,,,,5008.278,,4977.0,-0.6%,4794.296,-3.7%,4866.412,+1.5%,4793.257,-1.5%,4862.378,+1.4%,4832.316,-0.6%,4764.694,-1.4%,18.25,,-2.1%,-29.5%,-32.6%,-29.2%
PINS,Extended,Internet,Communication Services,Media & Entertainment,,Dec,Revenue,CY2027,,,,,,,,5800.3,,5468.917,-5.7%,5403.231,-1.2%,5558.591,+2.9%,5391.476,-3.0%,5549.16,+2.9%,5515.933,-0.6%,5345.059,-3.1%,18.25,,-3.8%,-29.5%,-32.6%,-29.2%
PINS,Extended,Internet,Communication Services,Media & Entertainment,,Dec,Revenue,CY2028,,,,,,,,6528.625,,6349.875,-2.7%,5942.75,-6.4%,6287.5,+5.8%,6136.667,-2.4%,6235.5,+1.6%,6223.067,-0.2%,5935.739,-4.6%,18.25,,-5.6%,-29.5%,-32.6%,-29.2%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,,Dec,Revenue,CY2025,,,,,,,,6164.5,,6107.684,-0.9%,6077.075,-0.5%,6100.525,+0.4%,5853.0,-4.1%,5887.5,+0.6%,5916.558,+0.5%,5916.818,+0.0%,4.71,,-3.0%,-41.6%,-46.4%,-41.5%
